Quote Text,Response Text,Label
when i don't address it.  every false religion is a cult and therefore your's is a cult.,"well, i am not surprised you think science is a cult. i guess you think everything you don't understand is a cult. emoticonxrolleyes",sarc
is the bible fiction or a historical text with accurate accounts of the time periods being written about? hahahahahahahahahahhahahahaahahahahahahahahah,i totes love how your arguments doesn't even tell us what your answer is since you laughed a question that had two sides open for agreement or disagreement.,sarc
most of his links were in reference to another question. that's partially my doing as i introduced the kerry attack in the wrong thread. i don't like to hijack threads. i'm just addicted to hating kerry because he was pro-communist in the early '70s. maybe he can be appointed ambassador to north vietnam after he loses this election! you dislike my techniques because i point out your propensity to confuse and digress when you try to argue. you come up with more unrelated **** than anyone else on this board. your sense of logic is blinded by your delusions of adequacy. i put little credence in anything you say.,"and yet you ignored the specific link mentioning the current regs while asking for it at the same time.  no, i dislike your techniches because they are unethical, hold double standards, and aren't based on facts.  oh yes, who was the one who asked for the reg link while ignoring it at the same time?  the fact that you quote newsmax says much about how much credence anyone here gives you.",sarc
nice work; i think that the reason those kids who own guns are more likely to get into trouble is a result of a specific political outlook that they are raised under which has an influence on their thinking.,"that explains your excellent use of grammar, word choice and spelling? rotflmao",sarc
"'what is missing from public consciousness is that the rulings of the courts starting with parker in 2007 are devastating defeats for the gun rights core doctrine that the purpose of those gun in private hands, outside of the knowledge and reach of a governing authority, is to maintain an anarchic balance of power between a privately armed populace and any and all government. the political leadership to carry those rulings forward does not exist.' second amendment, gun control, the potowmack institute i'm a bit confused. it seems like the supreme court has taken a much more moderate position on the issue than people like you typically advocate. perhaps you could clarify. what gun laws do you support?",oh no you didn't! not g earnst website?  oh yes you did! that would be like me quoting from nato's website.  po tow mack institute emoticonxsmilie  potomac river humm.,sarc
"evolution is taken as a scientific theory taken as fact based upon a preponderance of factual evidence.  creationism is a theory that is taken as fact without any actual factual basis. also, nice ethnocentrism buddy.",the evidence that is provided to you is not enough. not that evidence is not given.  nice closed-minded-ness buddy.  ethnocentrism? lol! you're kidding right? you think what i wrote is particular and not broad ranged? what are you assuming here?,sarc
"you may not believe it but morals wise this country is going to hell in a handbasket, and if the 'big guy in the sky' is looking down at things that are happening here he can not be happy...... judgment day might be on us sooner then we think..... you can scoff at that though......that is the same thing they did before the big flood and the destruction od sodom...........","oh yes, the flood that left no trace of ever occuring. gotta fear the threat of nothing! i'm so afraid of a flood that never happened!  as for sodom, well, i practice good hospitality. i don't know about you. you know, god isn't going to be happy when you keep limiting its power by calling it a 'he' all the time. god is limitless, it has no gender.",sarc
"i am leaving the job to those more qualified. i'm weighing the yes-votes against the no-votes, and the yes-votes are strongly winning. this is what the word consensus means. qualified global warming skeptics still seem to me to be a small minority. 650 are mentioned in this report. but when i think of all the climate scientists in the world, there must be tens or hundreds of thousands on the other side of the debate.","which leaves us with? if you said 'an appeal to majority' you win teh prize! you're not really leaving it to them when you're talking about enacting legislation based on a theory which is still under debate. most doctors won't prescribe marijuana in this country either. i guess we should just leave that to them though, since they're more qualified.",sarc
not that i have the time to research this (it's fairly obvious anyway) the blue states tend to send the sleaziest bastards to washington. that's a fact. you can count the red scum and the blue scum. you'll find the blue scum returned to washington by their constituency while the red scum is continually kicked out of office. i'd rather be a dead republican than a democrat.,"anyone else see the irony? i don't have time to look up my facts, but i'll just say my opinions are facts!  let's just ignore that overall, republican adminstrations have more officials indicted or convicted of state & federal laws. nixon's adminstration alone accounts for many of the republican number (golwater called nixon the most dishonest person he'd ever met in his life). and do we need to remind jim of the ratio of republicans who have gone to jail or been indicted compared to democrats in the past 6 years?  right. strom thurmand laughs at you from his grave.  with a ideology like that, i'm not surprised.",sarc
"not forever. we just don't know when he'll return. when christ comes down on earth (the rapture), it is said that all the believers will rise into heaven and he'll close the sky again. the remaining people on earth will have seven years of abundance, then seven years of absolute torture; there will be no peace at all on earth.","so.... whats he been doing for the past two thousand years? i'm sure this rapture probably requires a lot of paperwork.... i mean, if you're going to torture and murder millions of people i guess you better have all your t's crossed and i's dotted huh?",sarc
"if it is bs as you say, then you should be able to easily provide rebuttals to each and every acronym, no? saying something is bs without actually showing counterarguments is in itself 'bs.'","loll i love how you completely ignore the link i posted ehh?? and then you downvoted me and tried to sound smart afterwards, but actually made yourself look like twice a fool. :d. you better upvote me again. smh. hah.",sarc
"the king james version, as richard dawkins says, is the origin of hundreds of phrases and language part of our common lexicon, and to read it is to help educate yourself on some english literature. also, you can't argue against religious people unless you know what their perspective is, hence reading their books. i wish they'd return the favour. oh and, it's so much fun reading all the fucked up shit they think is morally perfect, i mean, in genesis, you have lot's daughters incestually raping him in a cave, then in exodus you've got god murdering thousands of babies, it's brilliant. oh, and the books of law are hilarious, where else can you find a moral guide that condones slavery and even gives you instructions on how to beat your slaves.",i love how you managed to advocate reading the bible all the while pile slamming insults on it. pure brilliance. :d,sarc
care to explain where this fiction came from? i didn't think so.,"oh yes we do think so. as you know very well where that figure came from.  the latest study at harvard. new study finds 45,000 deaths annually linked to lack of health coverage | harvardscience interesting, isn't it, how our side is always quoting figures from harvard and such, and all your ilk can dig up is 'townhall' and hannity's second grade collages.",sarc
"who is this 'us' you speak of? you got a pet in your pocket? your buddy gaonosa who assured us you weren't a bb has abandoned you it appears. perhaps he saw you as the lost cause you appear to be? when the whole world appears to be nuts, look in the mirror and you will find him emoticonxagree",i am not his buddy. my objection was that you thought he was english( please tell me he's not) and that your perception of english people was wrong and insulting i do not care whether american ( or should i be a prat like you and call you a yank?)people carry guns or not and have never supported his argument. looking at some of your stupid smug posts i am not surprised that you need a gun for protection. look in the mirror fella and you will see penfold mk ii.,sarc
"well this is nice to come back to- jc making serious debate. on top of that, one i agree with xd",yes let's all cheer on the glorified shameless point-farming bitch of this site.,sarc
"no, god loves me so much that he sent his son to earth to pay the penalty for my sins. past, present and future. i have eternal life now, based on the promises in god's word. i also know that, like a loving father, god disciplines me to get me back on track and in line with his will. i'ts true that god loves you, but god cannot accept you the way you are now. if and when you discover who god really is, then you will understand that god changes people from within. god wants you to come to him, but on his terms, not yours.","i love it when christians say this...pay who, for what, whose sin? if he is god, no one had to die for anything. he could blink his eyes and everything would be as he wanted!",sarc
"given the following:  -there is no evidence for the existence of god. -there is no evidence against the existence of god. due to the fact that there are an infinite number of false premises, and only a limited number of true premises, it is better to err on the side of skepticism. this is why the burden of proof rests on the believers. until such time this burden of proof is satisfied, the logical position is the position of skepticism. i cannot say with absolute certainty that god does not exist, but i will live my life as if that were the case until proven otherwise.","wow, this was up to 6 points at one time. down-voting it without a rebuttal surely refutes it.",sarc
"okemoticonxrolleyes people who make the law,people who influence the people who make the law,people who interpret the law. they set the perameters to your freedom and rights. your 'rights' and' freedoms' are what they want them to be not necessarily what you want them to be..therefore they are not necessarily rights or freedoms are they? i am ok with that to a point but in the uk at least i think they are unfair to some . i never said they should be unlimited. is that ok or do you need a stick drawing?emoticonxclown","oh yes that was very enlightening, could i get the stick drawing anyway?",sarc
"don't get me wrong, i am not in the least bit worried, i am an atheist through and through. this just came up in conversation with a religious friend of mine. he said 'don't you think you should believe, just in case' and i answered ' why? god isn't real and if he was he would send me to heaven before you' (the last bit was just to piss him off more than anything.",you sound like such a great guy deliberately pissing off a person you call your friend. if that is what you call good works then i am truly impressed.,sarc
are you one of those cuckoo-brains who believes that barack obama is the anti-christ?,"no my dear, nor am i one of those cuckoo-brains who believe that obama is the best thing since sliced bread.",sarc
"'so they don't really kill babies, they just put them in to a long sleep? is that what you mean?' no. 'and what does 'babies' mean? are you saying that unborn babies aren't really people?' yes, that's exactly what i am saying, and the science is behind my argument, not yours my friend. your personal, religious beliefs on the subject mean absolutely nothing to me. an unviable fetus is not a 'baby'.","wow! well what do you think that thing is in a woman's womb? a giraffe? with how stupid you are, i wouldn't be surprised if you were a giraffe,",sarc
"i say yes so that feminists and other women who think they're equal to men can see that they're actually not. i would also like to see them play football, tennis, athletics etc. against each other. then they will really shut the f*ck up.",tennis? you're joking right? it's already been proven that women can take on a man anytime in that game! others not so much but tennis most definately!,sarc
you prefer me i am your target since the beginning. when i took a break from cd and came back you are so happy that you message me like 5 times begging for me to let you be my ally i still have them but i am not going to copy and paste them here because you will cry like you did with hellno. cheap words from a false witness that doesn't know knowing but satanic claims.,"oh yeah, you got me. bigotry and hate are major turn on for me. you could use a good lay anyway. muah. ;0",sarc
they need support from someone else before wwwiii is started. someone like us perhaps..,oh yeah because someone else getting involved and helping them wage war on palestine for daring to live in their own country is really likely to prevent the war from escalating.,sarc
"have you even read the other arguments? or even researched the topic? i don't care if you're a christian, that's cool and your belief, but give credit where credit is due. christians made the holiday a christian holiday mostly as a way to convert more people. but it's not really a christian holiday, nor do i understand how buying materialistic items or receiving them is very christian...","nor do i understand how buying materialistic items or receiving them is very christian yes!!! thankyou!!! i'm glad someone finally said it! now what was one of the deadly sins of christianity? oh right, greed. hypocrisy much?",sarc
"why do liberals always resort to personal attacks? why are they so angry? oh wait i know why.......republicans control the presidency, both houses of congress, and most governorships..... i guess i would be angry to if my party was so far down the food chain...... :)","huh. explain why you call people bush haters and use personal attacks yourself when you're running out of ammo? oh yes, it's because you're a hypocrite. i'm voice of treason, i can call people all the horrible names i want, but the minute they say one bad thing about me, i whine like a little girl about how it;'s so unfair and how they are meanies!",sarc
"the question is why did you change the sentence? as has been said, the thermonuclear reaction taking place in the core of the sun is not mentioned in the theory of evolution. so, you managed to make the first sentence of your 'proof' complete and utter rubbish. not a good start then. some other questions i would like answered about your 'proof' would be: why is it assumed that the nuclear reaction taking place in the sun's core would be perfectly linear? from above, if the sun's life is around 10 billion years, why would 4.6 billion years be its half-life? do you know what a half-life is with regards to nuclear reactions? that's just the first paragraph. if you can answer them satisfactorily then i might get onto the rest of your 'proof'. smiley","as i said, for clarification, and no other reason. it's all drivel to me anyway, so i didn't see the problem in adding evolution onto theory. show where it said that if you would, and clarify your question. if you'll notice, it said approximately, not exactly half its life. i'm surprised you couldn't deduce that by just reading what it said. why are you asking me this question smiley as if i wrote the article? can't you tell the difference between quoting a piece and writing it?",sarc
"Well said Jito. I don't understand why pro-lifers dismiss pregnancy as easy and/or suggest that it's a wonderful snuggly thing that's just the best thing in the world. Even if you want a baby, it's unbelievably hard to go through and something your body never fully recovers from. If you don't want a baby and are being forced to go through it, it's unbearable. You can't force somebody to go through this life-threatening condition that is always physically harmful.","'Life threatening condition that is always physically harmful""? What a giant load of steamy BS. Rarely is pregnancy physically harmful and even rarer is it life threatening. There are over 6 Billion people on this earth today. If motherhood was so damn dangerous, don't you think the population would be a lot lower, even if it was just due to mothers keeling over after giving birth? Where do you get this BS from, Planned Parenthood? ",sarc
"they accept donations, however. if these donations exceed the cost of hosting a website (pretty inexpensive), where does the money go?  'legitimate rapture notification service' seems like a contradiction in terms. as pt barnum (apocryphally) said...","only you would consider accepting donations equivalent to charging a fee moose. as if the two are at all similar. after all, one is a mandatory charge, while the other is an optional donation.  and i'm not going to defend the rapture at all, but don't you think it's a bit premature to assume it will never happen?",sarc
"the benefits aspect can be resolved simply by petitioning the government to stop using the word marriage and substitute in its place the word civil union and allow any couple (of age of consent) to join in a civil union. right . . . but rather than removing every reference to marriage from every state and federal law and replacing it with the words 'civil union' and then extending the right to participate in a civil union to gay people and straight people alike, wouldn't it be way easier just to, uh, let gay people get married? besides, if the idea of gay marriage is seen as an 'attack' on straight marriage, how exactly is the notion of removing 'marriage' altogether going to be construed? not as a friendly compromise, i'm betting.",oh yeah. way easier. which is why gay marriage has come such a long way since it started. ;) marriage would only be removed from any legal document. it will still appear in religious documents. the compromise will be a hell of a lot more amicable than the tension that currently exists.,sarc
"wow, you actually butchered this brain teaser stripping it of all of it's purpose. congratulations.","oh yeah, it's a real brain teaser. who would have thought it's possible for someone to have two parents?",sarc
"sort of like saying you are born conservative, it's not a life style choice?",i'm surprised that some of the more frothing liberals here have not yet suggested that we now have a way of tracking and potentially treating the 'abnormal' brains of conservatives.,sarc
"a little lesson in biology told me that when the sperm meets the egg, it makes a zygote... that means that fertilization has occured... which means a life has begun (even the medical field and our government agree with this). thats an embryo... a human being... a sperm cannot in and of itself become a human being unless it meets the egg.","i'm surprised to learn that you have the slightest idea about biology. also, your spelling and grammar is ever so much better in this post than your posts in another thread. how many of you are pretending to be a poster named vt?",sarc
"wait until the end, because soon i'll be with god. ",you're kidding right? the quangbar tangrians will be abducting you and the rest of the human souls at the end of the world. everyone knows this.,sarc
its not the governments job to censor information.  for kids being subjected to things on the internet shouldnt be the governments right to have them see certain things and not see others. thats what parents are for.,"i love how the government has become the scapegoat for the failure of parents to control their kids, and in turn we are losing more and more civil liberties...",sarc
"i would like to add, i don't necessarily agree with the health care reform that obama passed, but i will applaud the fact that he actually passed something concerning health care. all the previous presidents since reagan have promised health care and never delivered. they ran on health care, and once elected did nothing . at least obama kept his promise to address the subject. maybe it could have been a better plan, but what we have now is better than the nothing we've had under mostly republicans.. clinton being the only democrat who also failed to deliver ....","to be honest, i'm surprised it was that hard to give a corporate handout. any big insurance company and big drug company is delighted since their competition will now be squashed and the average joe will delight in their weaker care at a higher price. but hey, a for effort, right? emoticonxrolleyes you don't get points for failing to deliver or delivering a failure in my opinion.",sarc
is that like a dude + a pony? that's alright... i'm a bronasaur. dude + a dinosaur.,i am surprised scientists havn't made so much of a fuss about you. wow......,sarc
shut up heretic. god can do anything.  don't make him smite you. you'll burn in hell for your blasphemy! emoticonxgood emoticonxhoho,"ok, the absolutly positively true story. god did exist. but, satan being the wiley deciever he is got him with that very clever paradox ploy. 'god, if you are truely all powerful, can you make yourself not exist?' satan asked. 'but of course.' he replied and with that...*poof* he was gone. that explains why he doesn't do anything. no miracles, no prayers answer, nothing...he's gone. and, for those fools who doubt this, i refer you to the book of job. witness how god jumps to the tune of satan when god withdraws his protection from his loyal and faithful servant...merely to prove a point to satan...without cause!",sarc
idk what that has to do with this not being a real debate site or peoples emotional reactions. people are going to react accordingly.,i love how you point out the obvious . like what's already been implied in the statement. lol.,sarc
"call it what ever floats your boat, but if the majority of americans don;'t want gay marriages, it ain't going to happen. the state has a right to set moral standards for the community. from my personal perspective, that would be an accurate statement, but as i said before i am one person with one vote. if nobody else shared my beliefs, we'd have gay marriage. but the majority of people in states with gay marriage initiatives, including my own state, don't want them, so it would be disengenuous of you to blame me for your pr problems. :)","a: when it comes to civil rights, the'majority' does not rule!!!!!!!!!!! i suggest you 'float your boat' in the direction of the vatican city, as you have already proven that your first allegiance is to there, not to the usa of which you presume to be a citizen. emoticonxrolleyes  so what would you have us do? stand by silently while you promote the dogma of a sovereign foreign power (vatican city) to control the rights of us citizens? with your bigoted attitude, i am totally surprised yu are not advocating a constitutional ammendment to make the rcc the one, only, and required legal religion in the usa with the pope as chief executive. emoticonxrolleyes emoticonxrolleyes",sarc
why would i want to watch lesser basketball? the skill level of the wnba is nothing special and even a mens minor league team could beat them and since i don't watch minor league teams play i don't watch womens sports.  i make an exception for mud wrestling.,"wow!! your such a guy! i bet you watch lingere womens football too dont you. womens basketball is on a much higher level then men. i bet you couldnt even tell me what a shot clock, three point shot, foul shot, or even what layup is. maybe if your tried watching womens basketball you would see how it is on a high skill level and how some wnba teams could beat mba teams.",sarc
"'umm... what the fuck are you talking about again?' 'reincarnation? walking on water? no different than hitler?'-perhaps i should of compared him to 'jones' instead. just mocking your own skewered belief , thats all. pity you have not figured me out beyond your own bias dysfunctions , then you would hear the tone in my voice for what it is when i type it. ok ..........................your turn...............",lol bias dysfunctions. i'm surprised you know such a long word. pity you don't know what it means. i can't blame you... being a retarded ignorant white woman. you don't even understand the absurdity of your own beliefs. go back to cleaning the house. worse is that you don't work yet you take the piss out of immigrants who work but don't pay taxes. you're better how?,sarc
yeah - jason - you should be ashamed of yourself for being such an outright liar. you have an incredibly sordid reputation around here and it just gets worse every time you embarrass yourself like this.,i know! i should totally be sorry and ashamed for being such a horrible liar... i mean a dick sucking homosexual and a liar! oh i'm going to the seventh circle for sure... except one little tidbit easilyridden. i didn't lie!!!  embarrass? hun you forget who wears the tiara in this forum....,sarc
"you can choose to have faith i whatever you want. some feel the bible represents the historical accounts of jesus. it could be mythical, magical or whatever. but, there are many who feel this is real and was produced to represent fact not fiction. you can choose to believe it or not. i don't think that the harry potter series was ever considered anything but fiction. and, i said i interpret it as i desire...not.others. yes, practices at the time condoned many of the things you state, but the bible was about jesus with many of the practices of the time added as historical color not relevant to the actual text itself.","i do not understand how sexism, slavery and filicide fit into a being that is supposed to be infinitely moral. care to justify that for me? oh wait... you can't.",sarc
"religious zealots don't believe evolution or biology have anything to do with humans. that's because we are supposedly one step below the angels, a special creation by a very special god. everyone except those wicked, godless gays, naturally.",oh yes those horrible wicked gays that will distroy families and consume morality as we know it.,sarc
for those of you wondering why we have no patience for creationists: http://infoharp.com/2008/05/10/why-e...ht-in-schools/ this is your answer.,"oh dear, he already added to the gene pool. emoticonxrolleyes",sarc
mary magdalene was a woman from whom jesus cast out seven demons (luke 8:2). what kind of a life do you suppose a woman with seven demons lived? she may or may not have been a prostitute but running around with seven demons certainly doesn't bode well for clean living (beforehand).,"seven demons, huh? is that a lot? small chance of clean living with those guys on board, huh? interesting. i am intrigued that you believe in demons. do they still exist? if so, how are they manifest and how would you know that?",sarc
"actually, they were mostly hung by their puritan accusers. one was even crushed to death with stones prior to being convicted.",i'm surprised that so many people got their knickers in a knot over the ramblings of pat robinson. emoticonxwow,sarc
how is changing clothes not like changing genders? we are control of our own lives and if we want to change ourselves we have all right to do so.,"i just told you how. if you want to change your gender, then go ahead... but comparing it to changing clothes is just idiotic.  oh yeah! i forgot, you already think the entire human race is stupid... so i guess you have an excuse.",sarc
"well, i guess the point is...if one is right, you have to have a basis for determining which to follow instead of going at a whim. if you choose to honor some stuff of the bible and not some other stuff in it than you pretty much ruled out that religion, have you not? if you haven't than what basis to you have for changing the rules? the preists surely aren't 'god in disguise' now are they?","i assume you are christian? do you follow everything in the bible? i guess you better get stoning of your neighbors going then for working on sunday and wearing blended fabric. oh yes i do take offense that you want to kill gay people since you believe that you can't ignor some parts of the bible. you are then comanded to kill gay people, prostitutes, and smartmouthed children.",sarc
"you are an agnostic. you believe in heaven? if you believe in heaven, would you not think that the being who created heaven would have planned for the number of people who will be there? don't you think that the being would have made in large enough for all the people that will be there?","oh yeah, that's right.... i forgot ;) i'm getting dementia already ;) well, i guess that if i don't make it to heaven (due to all the liberals i've tormented over the years) i'll be so busy shaking hands with all of my friends that i wont have time to worry ;)",sarc
it is within a mans power to control his emotions this in essence is rationality.,oh yeah? tell that to the next person you see running down the street wielding a knife. ;),sarc
"os, your willful ignorance of actual american history is quite astounding.","i'm surprised that your picture doesn't precede the phrase 'ignorance of actual american history' in every encyclopedia on earth, simone. emoticonxdonno emoticonxfrazzled emoticonxic emoticonxwow",sarc
"aren't you all up in arms :p if you don't want to answer the question (say because you think it's sarcastic rhetoric) don't answer it, the fact that you responded without apparently any intention of answering or discussion tells me this is just another one of those times where you're mad but helpless. let me guess, you are going to come back with some brilliant attack on my character, save yourself the trouble; i don't want to talk about my character you can have the last word if you want but if you post in response to this i will consider it connected to the string in which my question was asked and i will simply ask you to answer it again.","i am more amused than anything else. i don't have to 'attack your character', you do a much better job at showing exactly what you are made of than anybody else can.",sarc
if you were the real evelyn waugh who converted to catholicism you would know the answer to your question by now emoticonxrolleyes,i just like the author...i'm surprised a single person even knows who he is with the level of society's litterary intelligence. emoticonxsmilie,sarc
"it is kind of funny how abortion has to do with a woman's body. and yet, if it was left up to the state: congress: women hold 81, or 15.1%, of the 535 seats in the 109th us congress  14, or 14.0%, of the 100 seats in the senate and 67, or 15.4%, of the 435 seats in the house of representatives. in addition, three women serve as delegates to the house from guam, the virgin islands and washington, dc. only 15.1%... so that means that 276 men (51 senate/ 225 congress) will be needed just to pass a law that has to do with a women's body...and if its something that could be bad for a woman and/or unfairly good for a man then they can get no where near the amount of senators/representatives needed to supress it.... [66.6666-15.1 = 51.56666--(535/100)(51.56666)=276]  (http://www.cawp.rutgers.edu/facts/of...rs/cawpfs.html)","i love it when people manipulate statistics in order to attempt to prove a causal relationship that doesn't exist. considering the fact that more women vote than men, one could argue that their views are over-represented. ",sarc
"i'm never without friends, thank you. though there be 450 prophets of baal opposing me, the lord is with me (learn that lesson from the scriptures, sport), and you will never win that fight, or any other.","what a shock. easy can't make a cogent point, so he starts ranting scripture and threatening damnation. let me type up his response: '<flush> let's see how smart you are when you're suffering in the pit, you obama-ade drinker.'",sarc
this is more about efficiency than effective because of the coercive monopoly. ups and fedex would hire more people where they would be able to cover the vast plains of the united states. the private companies would have more opportunity if the ban on private companies would be repealed.,"wow, there you go again. first we can cut health care costs by hiring lots and lots of doctors and nurses and building lots more hospitals... which have to be, you know, paid for. now we can cut postal rates by hiring lots and lots more delivery people! who have to be, you know, paid. in your view it seems that any cost can be reduced by spending more money... it's fascinating really.",sarc
i'd no sooner cave in the skull of an infant than a dog. 50characters,"i hope you're joking, otherwise i suggest you see a psychiatrist as soon as possible. people are more important than animals. you can like animals, you can even love animals, you can not want to eat animals, but when you start thinking they're more important than babies you have serious issues.",sarc
"i do not think all guns should be banned, but certainly some. if your a hunter and you want to kill a deer, then go and by a rifle, but do you really need an ak-47 to kill a little deer? and if your buying a gun for protection, then that is just stupid. there are plenty of things you can do before resorting to a gun for protection. get a guard dog, buy an alarm, or move near a place with a lower crime rate. you could also buy a taser or pepper spray.","yes, that is certainly going to stop you from a gunman. 'dear god.... please save this soul'",sarc
"something is only dumb to those that cannot comprehend. is a student dumb or the teacher too dumb to teach? one does not train a dog to sit, lay down, crawl, etc, the dog already knows how to do these things. what you do train a dog to do, respond to a command. in order for this to happen one must be smarter than the dog or at least of equal intelligence.  senseless you say. numbers don't matter. how about size? ask your partner.  what purpose does your life have? what is that thing that drives you? mine is to share what i have learned. no one share this with, no reason to move forward. a painter with no brush. passion lost and all else with it.","wow, you're clever. and some things are dumb. ex, choosing to die when you have the option to live. your lame analogies aside, (yeah, i used the word lame again) one can find new people to hang out with. and again, instead of answering my arguement, you decide to try and insult me. you're right, i must be the one who is dumb...",sarc
"yes, i'm sure that's true as well. makes complete sense. but the article is saying that among those with unintended pregnancies, those who are using, are more likely to have an abortion than those who are not using. to me that makes sense as well, but i just wanted to clear up what it was saying.","i'm quite surprised this hasn't got more attention. usually all you have to do is whisper the word abortion around here and there's a firestorm. not that that was what i was going for, i'm just surprised. maybe this article is just too straightforward for people emoticonxangel",sarc
that was complete non-response. you totallly made up that there was some 'other speech' pushing a 'socialist agenda.' that's what the sarcasm was about which was evidently lost on you. show me this fabled 'lost speech' baron.,"never said anything about a 'lost speech'. but who knows? he may have had his speech writers prepare half a dozen different speeches. the community organizer knows when to push and when to back off. there was enough of a public outcry for him to realize that this was not the time to push. so he backed off and wasted the country's time by re-hashing old wisdoms. i am rather amused about the labels thrown out by you, simon and foundit. just because i had the audacity to criticize the anointed one i am a hysterical racist. keep them coming.",sarc
"atheists believe in god.... they just don't want to believe in god because they are in rebellion to god. a parallel is that of a parent and child. when the child does something bad and the parent comes to punish him or her, he or she refuses to accept that he or she has done wrong or that he or she deserves punishment and he or she then rebells to the point of extreme anger. atheists are just angry at god for no real reason.","atheists believe in god.... they just don't want to believe in god because they are in rebellion to god maybe in your mind, because you can't see a world without god. a parallel is that of a parent and child. so atheists are naughty children? and he or she then rebells to the point of extreme anger. atheists are extremely angry? oh right, like those atheist terrorists, or the atheists that campaign at the funerals of dead soldiers. atheists are just angry at god for no real reason care to prove this?",sarc
"i watched a review of the film last night, the reviewer questioned moore on the rosy picture he paints of the nhs and basically moore said that even though nhs isn't perfect it is better than the us system. i will see this film, usually his films are well made no matter what you think of his political views. i do not know much about the us system, say you broke your leg and had to go in for an operation. would you need to pay for that operation?",i guess i'm not really surprised at some of the reaction here: ignorant blather. i am dissappointed though. it's amazing what people will say about something with no knowledge of it. yes.,sarc
No. You can take it as the fact that we do not have proof.The UN has also said that Zionism = Racism. Does everyone accept that?,More heretical misinformation from dear old cap0.  'Zionism is Racism' - a Dead Issue ,sarc
"'and why should you, anyway?' -reproduction  - if the person is religious (i do not believe god will send gay believers to hell, not sure about atheists)  - if he wants to.","reproduction oh yeah, because our 7 billion high population, with estimates for 10 billion by the end of the century, really needs to force gay people to do it. if the person is religious in the christian religion, it only damns those who sleep with another man as he does a women. your sexual orientation itself is not bad. and anyway, it's their own problem, love the sinner, hate the sin, as jesus said. i'm not sure about other religions specific text against gays. if he wants to. i talked about how people shouldn't be forced to, i said that some people could.",sarc
"hey - you're the one who condones sinful, illicit gay-sex sodomy, which god himself calls a perversion, so you're the one who is spiritually and historically challenged. you're right in step with satan, though, so you can really feel proud of that. lol! romans 1:26-27","the moon is made of cheese because i said so. was i persuasive? neither were you. do you have the capability to actually debate with facts? you saying something is true doesn't make it so. oh, and i'll save you the trouble.. i'm going to burn in hell, i'm, how does it go? spiritually challenged? and oh yeah, i'm going to bring about something called rapture or something like that. lol",sarc
"it should just be 'stick butter,' that's more descriptive of the actual function. and the mold for the butter should be the shape of a penis. however, i don't know if i want my lube to be the consistency of butter. i like the fact that lube is just watery because its easy to wash off. butter takes more time and scrubbing action to get off... and if it's a wild night you might spend a while in the shower. how would you achieve a substance malleable enough to be formed into a stick, yet easy to wash off? and edible, so no silicone or anything. lube also washes out of fabric pretty easily, and this might not. panties are expensive...",wow! i've never thought about it like that. you've given that a lot of thought ;),sarc
"happy birthday ron!!!!!!!!!! and you have been raising children all your life... duh 8 kids????? do you even remember what it was like to have a quiet moment in your home? and just remember i am big enough to go along with the lucy joke... i even bought a lucy purse this weekend.. i just let it ride.... never let them know how smart you really are :) on edit so many people on right now, there must be more with children... or you and i are just having this conversation by ourselves :)","a minute without kids? what's that? :) and about the thread - it might be a touchy subject. reckon? oh, and thanks - i feel 28! emoticonxcool",sarc
"nah, it isn't worth the effort if you can't make the connection. g'night my friend.","what a shocker. let me paraphrase: anyone: not following you aa, can you support or clarify what you're saying here? aa: nope!",sarc
"i probably wasted time creating this debate. everyone knows blacks commit more crime than other races. who in their right mind is going to argue with that? oh wait, aveskde would argue with a sign post if it was crucial to holding his fantastical world-view together, maybe he'll bite. :)","i probably wasted time creating this debate. everyone knows blacks commit more crime than other races. who in their right mind is going to argue with that? oh wait, aveskde would argue with a sign post if it was crucial to holding his fantastical world-view together, maybe he'll bite. :)  you're projecting. you'll find that few things enrage me or emotionally motivate me.",sarc
10 - 4. roger that. we lost thousands of two way radios. mission accomplished.,"what are they doing at the marshals service anyway besides losing two way radios? maybe, they should just radio it in to find them, oh wait, they can't, they are lost.",sarc
"leviticus 18:22 do not have sexual relations with a man as one does with a woman; that is detestable. leviticus 20:13 if a man has sexual relations with a man as one does with a woman, both of them have done what is detestable. they are to be put to death; their blood will be on their own heads. i also grabbed my bible to see what its says in context and it says nothing about temple prostitution or idolatry","i love it when hypocrites say that we are no longer old testament law but proceed to quote the old testament that they just dismissed making themselves out to be fools and hypocrites. you can not have it both ways. either the old testament applies, or it does not. also, do you play football, wear polyester, stuff like that? those are abominations too. for more abominations, read leviticus 11. damn, this is a jolly good time!",sarc
"i am using the same definition. however, i do not place confidence in scientists.","oh really? ever voluntarily flown in a plane by any chance? taken medication for anything, or received a vaccination?",sarc
