Quote Text,Response Text,Label
"ER, you possess an extremely sick mind which is obsessed with sex. Have you never sought counseling for your malady?","What's sick is your theological comprehension.God took Ananias and Sapphira (Acts chapter 5) off the earth just for lying. And you want to give JFK, the serial adulterer, a pass? That's how lame your theological thinking is.",sarc
"Volcanoes do more to contribute to global warming than an unchecked industrial society. Toxic gases, giant ash clouds, thousands of degrees of heat being released anytime there's anything approaching an eruption, it's not a pretty picture. Molten rock isn't the most environmentally friendly substance you'll ever encounter.",So you are an expert in this like you were about the economics of sending money out of the country?The problem with letting people like you call the shots is that you really have no idea what you are talking about.It's something I see in a lot of conservatives.,sarc
"they wouldn't have to avoid heller since heller recognized that restrictions on packing heat are okay. next argument, please.",that shouldn't be too hard for an 'educated' person such as yourself to point out in the heller ruling now should it? there have been quite a few rulings post heller. did those courts let 'restrictions' stand? no!,sarc
did i just see a draw pistol and shoot ones self in foot here?,"your foot would do service as a colander. in australia, a weapon may be legally held for many reasons. self defence is not one of them. you might legally own a weapon for sport shooting, but use it to defend yourself. how hard is that to understand? for a supposed 'expert' not to realise that a drawn pistol is not pointing at ones foot, is a major error commonly made by fantasy gunners.",sarc
"homosexuality can be cured and that studies show that long-term, monogamous relationships for homosexual couples are unlikely. the success rate for reparative therapy is about one-third, about the same as the success rate in other psychotherapy. there are not two kinds of people  homosexual and heterosexual, there are two kinds of people  heterosexuals who know that they are heterosexual and heterosexuals who dont know that they are heterosexual. there is no scientific evidence of a homosexual gene or any of the other politically correct explanations of homosexuality. the actual fact is that long-term relationships are almost non-existent among homosexuals. studies show the number of couples who are able to maintain fidelity for longer than five years is zero.","there is much evidence of long-term relationships for gay couples(that do last more than five years)... http://sfgate.com/cgi-bin/article.cg...ng1h59r5q1.dtl http://www.usatoday.com/money/perfi/...-seniors_x.htm http://www.usc.edu/isd/archives/onei...alecouple.html http://www.abc.net.au/correspondents...4/s1065302.htm being gay is not an illness, so it cannot be cured. that is not true, as joe pointed out, and has been pointed out over and over again in this forum. sounds like a closet case trying to convince himself to be straight, or a guy who expects every woman to want him. therefore what we are talking about, doesn't exist? give me a break.",sarc
"sweden. finland. norway. britain. luxembourg. germany. switzerland. oh, did you just want one?","jt, france has health care for everyone and a university education if you can pass the grade. are they, too, a bunch of 'socialist pigs'? seems to me you have a kind of boogie man in your head, i.e. superstitious beliefs, not anything based on reason.",sarc
"Uhhh, in case you haven't noticed, the workers in the nursing home have been charged with several count of criminally negligent homicide. Also President Bush has taken responsibility from the federal end. We have yet to hear from Blanco or Nagen. They dropped the ball far worse than the feds did.","So who do you hold responsible for forcing people to stay at the convention center to die? Lemme guess.Should they be held criminally negligent? I'm sure the ""bipartisan"" commission will find out who is responsible and hold them accountable.",sarc
"nd so strongly, at least this proves that I'm right about the porn hammering. emoticonXGood","That was someone else you were posting to about them ""hammering"" porn, whatever that means.Gay men watch hetero porn and thats the reason for so much gayness? Real logical.",sarc
"NONSENSE! What it is a reflection of is the sense of paranoia that the hard right religious radical lunatic fringe has created ever since 9/11. If YOU were panicked, suck it up! Others have suffered far worse and have managed to keep their perspective. The non-stop drumbeat from the Chicken Littles on the right is responsible for this and no one else.  Cheney on Meet the Press  this morning is a perfect example of this destructive attitude.","OMG, are you for real? I'd think that if you saw a plane flying low, being chased by a fighter jet, you'd get out of the way. Any SANE person would...Further, you'd be peeved if you found out that it was your govt. being completely insensitive (not to mention wasteful). The govt. screwed up...if it had been Bush you'd be crying bloody murder.",sarc
would a prosecution for shooting an intruder in the states demonstrate the illegality of using a gun for self-defense in america?,are you clear as to what you are questioning here? or just kicking up dust? sounds like a are you still beating your live in lover type of question from the gunners seat.,sarc
"** hanks, all of this stuff of yours is so transparently stupid that nobody who isn't a dittohead needs any help from me in recognising its inanity. i'll leave them to it.","so, no answering argument, then. thought not. after all, why argue when flinging insults is so much easier? odd, though, that you should be so thin-skinned about others insulting you.",sarc
"As I have mentioned many times in these forums, one's personal view of abortion (i.e., whether it should be prohibited or permitted) has nothing whatsoever to do with whether Roe v. Wade should be overturned. If one supports the rule of law, then they would have to support the statement made by Senator McCain. Also, given that you don't like his stated position on gay marriage (i.e., that marriage is a state issue), it appears to me that you don't like democracy either.","Ah, so I don't like democracy, and yet it is you who in the post are telling me that I have to support McCain's statement. Are you serious? That sure doesn't sound like democracy to me. I also find it funny that you claim that I don't like democracy when my very post stated that I would be voting for the Democrat party. But then, I guess if we don't support Bushyboy and his fellow republicanazis, we must be against democracy, right? Get real, Phyllis.",sarc
in this case the law and the science are in accord. the law can treat the late term fetus as a person because it has developed to the point where sentience is verifiable.,"let's say that the law, based upon some kind of verifiable scientific data, decides that some folks are inferior to other folks, and thus less of a person? you know, if the law said 'because you are black, you are less of a person than shomeone who is white. you shouldn't be upset though, all scientific data suggests that you, because you are black, are truly inferior to those who are white.' would you think, because the law said so, that a black person was in fact a non-person?",sarc
Any evidence to support this or is it just a neat excuse not to take any action?,Probably neat excuse. Do you expect jim to back that claim up? emoticonXGood Don't hold your breath.,sarc
"Don't worry too much about removing the 's' Yossarian. The original line read: and the tides of time rushes in. It should have either been  and the tides of time rush in. or and the tide of time rushes in. If SpicyGirl is unable to take constructive critism, then that is her problem, not yours. But you're right, other than the spelling and grammar, it's pretty good. Smiley",Don't you have that other weird warped forum your posting in now?! Go there with your advice.,sarc
"you're right, anastasia. it is too bad, but this thread has a life of sorts and those that post show its qol. so it's a telling story...sometimes, know what i mean? ;) qol = depression due to circumstancesmaybe?",i think your right big orn and that is what i was thinking... do you think your level of bitterness has something to do with quality of life? i guess the glass is half empty for those....,sarc
It is entirely premature to be discussing this matter for the purpose of promoting political positions and beliefs. It is also disrespectful to those that died and their families to try and capitalize on their pain for a political agenda. No relevant details have been discovered or released yet meaning all that can be had is pure speculation and hyperbole. The simple fact that authorities were able to apprehend the individual before he could commit suicide places us as a whole in a unique situation.,"the law abiding responsible gun owner who gunned them down did so respectfully, right ? emoticonXFrazzledYou gun crazies are the only ones with a sick political agenda, you ought to be all sent to a loony bin and given water pistols.",sarc
"Have you considered that there are some Liberals, who are retired from their jobs ?","Are you telling me liberals have jobs? You sure can't tell it by all the anti military/war protests, the flag burnings, you saw prior to the start of the war and by all the libs that post here 24/7........They are either unemployed or 12 year old kids out of school for summer vacation..........",sarc
you would think open indulgence in any and every proclivity known to man qualifies as thinking for themselves.,"no... a debased intellect has things backwards, that would clearly be minds of your ilk buddy. so.. what then? your heart tells you to go jump off a cliff? on contrast that old you book you claim tells me to sit down and live a day, guess what i'm gonna do? go live a day... and avoid watching them have to scrape you off the ground. that old book is about reason, respect, love decency and standards that preserve life... a fallen heart cannot be trusted. i trust a heart governed by that book... rather than a mind with no self control living for the 'heart' - they give heart a bad name. sorry pal... i dont' expect you to understand it, and i am fine with that - it is your choice, but it hasn't been wrong ever, and never wronged anybody.",sarc
"victory made news because of the Islamic supremacist statements made then. The event featured declarations such as ""This is a victory for Islam! Islam won! Islam won!  ... Islamic power is extending into Canadian politics!"" as reported by Arab attendees, even those who had voted for Alghabra. Many said that Alghabra’s key supporter, councilor and Liberal party member Khalid Usman who came from Markham, took the podium with Alghabra, announcing, ""We have the East, we have the West, and now we have Mississauga!"" Isn't multiculturalism wonderful!? Western Standard","Yes, mulitculturalism is wonderful. You know what else is wonderful? Fact checking:Archie swallows own foot againIt was the second link when I googled his name. At least try to not look like a jackass every time you post.",sarc
"read the article, it tells you who found the quote (site intelligence group). in any case, my point is would it matter? these groups are as likely to be pulling reverse psychology (at least in public statements) as anything else, i was pointing out the absurdity of using such endorsements to score political points. btw if you wanted to attack the source, you'd be far better pointing out that the poster, while posting on an extremist website, is not actually an al qaeda member or representative of any kind. rather than actually doing some research, you just put your fingers in your ears and claim the source doesn't exist.","bs, if it's password protected, then how would they access it? then i suppose america would look lovely as the crater in the death star! you're telling me to believe that it exists even though there is no evidence that it does? once again: there's a witness in this courtroom who says that i didn't kill that guy, but i'm the only one who can see him and hear him. in other words, unless the page is showed to me, i have no reason to believe that it exists.",sarc
"i think a better question is what preserved their life for so long? it is the mercy of god that upholds and preserves people in this life. it is the sin of human beings that is responsible for death. this is not correct. god does go 'out of his way' to keep everyone alive. besides that, god would never be presented with any kind of problem, much less a problem of overpopulation. good grief, to suggest that the god who created the earth would have a problem with overpoulation is, frankly, as ridiculous as trying to find some passage in the bible that condones, allows, or supports any and every abortion that occurs. that is ridiculous.","ok, i understand now. all those people, including children and the fetuses of pregnant women were all sinful and god had to murder them in tsunamis, earthquakes, etc.,  is that how god deals with overpopulation? i guess that wars are part of god's plan, too, because the recent invasion of iraq wiped out more than 100,000 iraqis according to god's plan for dealing with overpopulation.",sarc
"the technology is here. we built a prototype of a weapon a while back (mil contract) that was constructed entirely from carbon composites. it is more or less the same stuff that they make the carbon barrels for the 10-22 with. i don't think they will be hot sellers, though, as they need specialised molding systems (single use) and the composites required for the stressed parts is very expensive. the prototype cost 3.4 million to build, with an estimated per unit cost, whould they ever reach production, of $347,000 each.","boy $346,000? i can think of a few $300,000 firearms in existance today. if anyone of them every shot and killed a person, boy it would be sooooo easy to trace it down. so then why bother banning them? using a $300,000 gun to shoot someone is like hit and run in a bright red ferrari in a busy intersection, the cops are going to find you.",sarc
"sorry if i sound harsh, but honestly this statement only sounds to me like you are convicted and you dont want anyone else to be willing to take care of disabled children so that your conscience would be clear not to as welll...","if you want more downs syndrome children entering the world, why don't you take care of them? what have you ever done for these children? oh that's right, you'd rather just sermonise about how 90% of people are 'hard-hearted'.",sarc
"No I do not think that all life comes from a single-celled ancestor in the distant past. The first reason for this is my faith in the inherent word of God. Secondly, throughout my college education (majoring in Molecular Biology) I have observed the complexities of the single-cell, and find it impossible to believe that it occurred by accident (though that may not be the best choice of words). The more and more we learn about cellular structure, the more complex we find it is and how these complexities are required in order for life to be present at all.","So, faith and argument from incredulity. If you find it impossible please state exactly what part is impossible. Then maybe an actual scientist could take over.Major in molecular biology? Not even a full degree; not like your going to doing anything original.",sarc
"you have demonstrated my point. you seem capable of responding to issues in only two ways - either quoting the bible as 'proof' of something, or pasting in some tedious, non-reputable and peripherally related quote. i say your interactions are not honest because you persist in these diversions, instead of directly answering with ideas that came out of your mind. certainly a discussion of religion may involve the bible, but it doesn't always have to. you are incapable of understanding that a bible quote is not proof of anything other proving those words are in the bible. (and even that...) please consider coming to the real world of adult debate where the expectation is that you actually express you own ideas. parroting back some tired platitude is not intellectually honest debate.","what did i previously tell you, i.e. well hey, moose, you're in a topic which highly relates to the bible. if you want a secular response there's plenty of those guys around. if you want to chat with me i'll usually be coming from a biblical perspective. but i'll be glad to talk with you on a secular subject if you want. what are you looking for? p.s. please hold your 'honest attempts at discussion' rants, ok? i could easily claim the same with you since you are out of god's wisdom. but i won't. what did you want to know? again, what did you want to know?",sarc
"<flush> 'for the scientist who has lived by faith in the power of reason, the story ends like a bad dream. he has scaled the mountains of ignorance; he is about to conquer the highest peak; as he pulls himself over the final rock, he is greeted by a band of theologians who have been sitting there for centuries.'","so atop a mountain of ignorance is where we will find religious people? yeah, sounds about right to me.",sarc
"see how much easier it would have been to have just shot them on the battlefield or whatever hole we found them hiding in instead of taking them into custody? sure, we would have been without their intell, but then at least we would not have tortured them, and we wouldn't be running around wondering what to do with them.",nice thought. a pity you did not live in the third reich. emoticonxfrazzled if they were captured in the battlefield then they should be treated according to the geneva convention.  and if they were found in a hole then why did you remove from there? and please tell us of the 'intelligence' they supplied the only 'intelligence' they supplied was to be used in how to perfect techniques in torturing in which medical doctors participated just as the doctors in nazi germany. doctors are creepy.,sarc
first great post i've seen in awhile with the truth attached!,"his own drummer all right... you might say that the ot god has a bit of a problem upstairs...  funny you should mention lot's wife. lot's family are the sole survivors of the destruction of an entire city, for reasons which are debated. lot's wife is turned into a pillar of salt just because she looked backwards as she was leaving- a natural human response. gen. 19:26 clearly states that she was behind lot. therefore in order to find out what happened to his wife, wouldn't he also had to have looked back? so, anyway, turning around gets you turned into a pillar of salt, but incest is a ok! it must be scary believing in such an inconsistant and crazy god...",sarc
"listen, you left wing nut bag, your daddy the devil (john 8:44) is leading you down the primrose path to destruction. i'd tell you to wise up but i don't think you even know how. god isn't buying into your politically correct gay sex hedonism. it's because of people like you and daewoo that god is becoming increasingly unhappy with the sodom and gomorrah movement in america.","ooooo am i supposed to be concerned at anything you have to say? you're a blowhard delusional wannabe christian who doesn't understand your own claimed religion, how can your word hold any meaning.",sarc
"yep i did say that and you don't know why? if you can repeal the bor, any one of them there is nothing to stop you from repealing the articles either is there? in fact, you have made that claim repeatedly. i said you couldn't and supplied the reasons. you sos again? [/quote]i'm not sure how the rest of your post is really relevant.[/quote] why am i not surprised? emoticonxgood",i find it funny you think article v was repealed yet the bill of rights references article v for passage.  so we have the bill of rights which can't be repealed but article v which was repealed meaning all the amendments we had are unconstitutional? you've really lost it haven't you. what do you mean 'sos' by the way? save our ship haha? i have been saving your ship.,sarc
"i'm addressing exactly what you said. you have said this on numerous occasions!!! it's time to prove it, now!!! so i repeat once again!!!   stop changing the subject and prove your claim if you aren't lying!!! link to the post's of me saying that bees can't fly. tq tried it and has been proven to be a liar also, so show your claim in context of the debate you are claiming i made it in. or admit that you lie like this on a regular basis and distort my arguments in order to claim some sick victory which you never earn honestly but by doing what i am proving here that you have done by claiming that i ever said that bees can't fly! now quote me saying it or admit you're a liar! ","how are you proving that when you have gone out of your way to ignore your failures?  tell me, does comic book art prove creationism? does tv props prove creationism? is oil a hydrocarbon? is density sorting in a fluid medium 'ludicrous?' does a theory that requires miracles work on a scientific level?  how is 'why' the same as 'what?' and since when does grammar depend on the person saying it rather than the statement being said? you claimed that taz did not screw up the grammar, yet i did. yet the statements were identical. how are you addressing what i said when you've completely ignored everything i listed?  more yelling. no actual argument.  the whole point of that was to show you make large numbers of asinine statements. do you reject that?  red bold statements don't make a winning argument.",sarc
"so guns are more important than the safety of women? then the right of women abandoned by their husbands to know about the financial situation of their spouses in a divorce case?  so men love their guns more than women? is that some kind of homosexuality? ya know a gun is kind of shaped like, um, you know what. a gun does ejaculate in a sense.","i would agree with you, but first of all, the owner of the show has every right to not allow cameras. second, it would be a huge invasion of privacy if all women knew what their ex wives could keep spying on what they buy and what they do. they have no buisness doing that. very funny, but just because men don't want their rights violated by nosy ex wives and their lawyers and pis, does not mean that they love their guns any more than they do women. its simply a hobby. men don't insist on following women around, watching everything they buy and everything they do, do they? men are entitled to guns just as women are entitled to manicures. our rights are going out the window fast.",sarc
sorry but you wrote 'hard' so many times that i couldn't resist it.,"see, it's fun. finally, some one came to this thread and posted something. i had in mind the song 'hard on me' by asia but oh well. someone finally posted on here besides me and the 'more reference' question from master_shake. now, can someone take my post here and do the exact same thing? i'll use a lot of words so you have stuff to take out and mess with and play around with all you want. so now there is only one question that i have...who's next?",sarc
"the california legislature--the people's elected representatives--have, over the last two years, twice voted to legitimise same-sex marriages in california.  that's in the last two years, not eight years ago, when the odious, unconstitutional prop. 22 was passed.  gov. schwarzenegger vetoed it both times, saying--contrary to the usual the 'activist judges' complainants--that he preferred the court to decide. which it has. tough titty.","so a ballot initiative that allowed the citizens of the state to vote on the issue was illegal?!?!? what dictatorship do you live in that makes a ballot initiative unconstitutional? oh yeah, i forgot, the district of whatever the poor oppressed gay militants want. so screw the will of the people, just buy the judges and rule through judicial activism.",sarc
"give it a rest, trebor. you don't have the spirit, so you can't possibly know what's going on. 'you stiff-necked people, with uncircumcised hearts and ears! you are just like your fathers: you always resist the holy spirit!' - acts 7",that gives no evidence what soever to counter claim his statements he made. instead of lashing out like some self loathing playground bully you actually try for once.... how is he resisting the holy spirit? he is debating scripture in an open minded manner. perhaps seeking to find more truth than fallacy and see the heavy account of personal faith in believing. but no you wouldn't dare to think this would you? you'd rather just scream i'm right! like a ranting child with a tantrum than debate in a methodical manner.... you really bring out the worst in people mr. saint.....,sarc
HUSSEIN Obama. You both lie like dogs and can't stand up to the truth. Truth and I have busted your chops at every turn. With the whipping you've been taking I'm surprised you even show up around here anymore. You know how to make liberals furious? You tell them the truth. Then watch their heads spin. You might want to go get a college degree and educate yourself so you can run with the big dogs.,"Then you should be able to post some numbers that show I am wrong. I had absolutely no problem whatsoever finding and posting numbers that show I am wrong.Whipping? Are you on crack, easy? You and your buddy have been completely smacked down here. You have spewed a bunch of rhetoric and BS and been repeatedly shut down with hard FACT.Why dont you go get a high school diploma so you can at least understand basic math...heck...for that matter, a grade school diploma would ensure you had all the math skills to understand how silly your position is in the face of the facts.",sarc
You mean there is a difference between muslim and christian extreamists? I don't see one.,How many suicide bombers have you herard of wearing a cross? You're assertion is absurd...as usual.,sarc
"What i really find disturbing is why you choose to ignore truths and facts....did you know that the blacks that were brought here from Africa were the criminal and the mentally deranged? 90% of blacks here today are a product of them.....think about that for a week.....have you listened to ""gangsta rap"" lately? it is the decay of the 90s....of society....but they keep getting richer!!!!!!!","That is an interesting fact, how come I have never heard such a thing..maybe a link is in order and not a stormfront or the like link please....actually I have listened to gangsta rap...Easy E, Snoop, NWA, and so many others, in fact they are in my truck right now.. imagine a redhead ""whitey"" takes enjoyment in listening to all kinds of music.. hmm I also have Lady Smith Black Mambazo, Nat King Cole, and while we are at it I have music that I adore from Iran, Iraq, Saudi, Turkey and so many I cant list them all... whats your point?I would hardly call rap the decay of the 90's, apparently a lot of people listen if they are making money....I wonder if you have a crazy relative somewhere in your past? Maybe that would explain a lot.",sarc
"the concept of a gay family makes me a little uncomforatable, but i can't formulate any logical arguements to support marrige segregation. by default, i am a supporter of gay adoption. any two loving people can bring up a family just fine. as for marrige, it began as a religious institution, but has been ingrained into american society as a cutural union. gay people deserve the right to recognition in front of the world as a couple, as a partnership. spicygirl is more uncomforatable with gay couples than i will ever be, and that will never change. i would bet money she hasn't figured out her sexuality just yet. that aside, there is no logical argument to deny gays rights. if you have one, i would love to hear it.","i'm back!! had to re-visit the real world. anyway, how is it that you say i'm confused about my sexuality, because i don't approve of gay marriage?! that is weak! people always claim things like that when they have nothing else to say. i'm straight as hell, and you really don't know me engough to say diffrently. but you on the other hand must be confused.",sarc
"if the lawsuit makes it to the scotus, it will go down in flames. chances are that they wouldn't even hear it, though. it's may be deemed too controversial for them to take at this time. either way, doma will be upheld.  if you want the law changed, you're going to have to earn it. the backdoor via a liberal judge won't cut it this time. the only way is the front door.","this particular one, formulated the way it is, might well fail. that's why i hope the stupid attorney stops where he is.  where do you get this bizarre idea that the court shies away from 'controversial' issues? ooooo... that's a persuasive legal argument. i'm impressed (not). gay people have been 'earning it' for over 100 years. in the short-term, we may suffer setbacks, in the long-term, there's no stopping us. another unsubstantiated pov that also happens to be untrue. no matter how many times the ditto-heads on the right say it, it remains a fact that the state supreme courts that have recognized the right of same-sex to marry have been dominated by moderate and conservative, republican-appointed judges. of course, they're part of the fading breed of conservatives... the ones who believe in individual rights and freedom.",sarc
"this is what easyrider doesn't understand. your story was jesus's whole point. though actions of love we will know god. easyrider and his kind do not know jesus. i actually feel sorry for him and pity him he can not see jesus in another human being and is so addicted to the bible, and the teachings of the false god paul, that he and his kind have made it their god. they are trapped within the confines of thier own teachings. jesus said only as a little child can you enter the kingdom of heaven. see the world though the eyes of a little child and all things are possible. don't let the fear based rantings of easyrider get to you. remember love is always the answer.","is this the pro-sodomite woman talking here? where does it say in the bible that defending carnal iniquity and sodomy makes one feel squeaky clean like you claim to be?  where does jesus then say that defending carnal iniquity and sodomy is something that he and god approve of? obviously you have created a carnal, iniquity-loving jesus that's different than the jesus of the bible. one more time now, preppy: where does jesus say that defending carnal iniquity and sodomy is something that he and god approve of? got a scripture where he says gay sex sin suddenly became a righteous endeavor? obviously you have created a carnal, iniquity-loving jesus that's different than the jesus of the bible. so go preach that trash to someone who's buying it.",sarc
"and you are the one now discriminating!! against the ones who cannot affor to send their children to private or parochial schools (which is why i support vouchers). you're really pulverizing the dead horse here chettie!!! when even liberals are supporting educational alternatives to the cesspools called the public skrewel (thank you elrushbo) system, that must mean something. throwing more money into and forcing children into the cesspools like that will not solve the poor performace of the education establishment, that's been done for decades with lousy results. in fact, buffalo schools superintendant, dr. james williams; is endeavoring to bring the district schools up to the same performance standards as the charters.",query: why do they call the followers of gush limpbutt the addict 'dittoheads'? answer: they have no ideas of their own. think gush & cindy have the same supplier?  now there's a capitalist we all can admire!!,sarc
You are making a mockery of the 2nd Amendment. You know the answer.,I am not making a mockery of the second ammendment (and so what if I am. Isn't free speech on the first ammendment?). I am actually asking a legitimate question and have yet to have it answered. WHERE DO WE DRAW THE LINE? The second ammendment sheds no light on this. If I was mocking anything it was that you were dodging the question because you want to say no limits although in face of something so obvious you are embarrassed at such a statement.,sarc
"sorry to burst your bubble, but non-gene inheritance is non-materiastic inheritance, which absolutely does contradict toe. (how exactly does it happen that thought or awareness generates a new physical trait and then pass it down?) and never has it been proven that any spontaneous, randomly-occurring mutation has ever created a beneficial, selectable morphological novelty, so ultimately, it's your materialist theory that has no evidence. i have evidence, you don't.","honk! wrong. my parents inherited a house from their parents. they also inherited knowledge and were taught certain values. concepts stored in one brain, expressed via words and encoded in a new brain. epigenetic inheritance, yet still materialistic. doesn't mean they didn't also inherit a bunch of genes, and for the umpteenth time it doesn't mean they get to screw their face up like hiro and tweak them whenever they like. shouldn't i be asking you that, since that's what you say happens, despite having exactly zero evidence to back it up? honk! what a great big fat juicy lie, ss. don't put it in the keep net though; toss it back so you can use it again later.",sarc
"i think that it demonstrates that the liberal biased media got it dead wrong. no residents blame the mayor and governor, not bush. as for the adulation, it's tough to bite the hand that's building you a new house using federal bucks. emoticonxcensored  the fact is that no was given considerably more money than any other state for army coe projects and la chose to spend it on various pet projects instead of fixing the levee. the last woman interviewed by dean renyolds had it right. they were given federal money to fix the problem and they didn't.  sour grapes make for a poor wine. they make a better whine. emoticonxrolleyes",would you like some cheese with that whine? emoticonxrolleyes btw this only shows over 60+ years of liberal government incompetence.,sarc
"I don't believe Mr. Hamm was refering to the issue of CCW at all, just the right to defend oneself while at home.","""while at home"" huh. When did your right to self-defense end at your property line?That is quite a stretch from an old bubble gum chewer even like yourself sliiiick.Thank G-d I live in Texas!!! Those facists states are already failed states so it is semantics anyway when the slaves get restless. criminals are a tyrants wanna be best friend.Everyone should know by now that the cops have no duty to defend anyone no matter the excuses...you are on your own. Everyday I read about the predator leos preying on the electorate so which is worse?",sarc
"israel, as by far the single largest recipient of us military aid, direct financial aid and trade loan guarantees is the only one that comes to mind. they're our hired gun, bought and paid for. saudi arabia, currently under islamic extremist pressure for their association with us, does pay cash for their armaments.","i'll agree with you on some of the things you said, but not the hired gun. america doesn't need to hire guns, we have our own. if what you are asserting is the case, then why would we be where we are right now. and are you saying that israel gets there weapons for free? this is america son, nothing is free if you haven't found out. and our strong ties with israel are more than likely due to the fact that they're more trustworthy than any of the arab nations, thus making a greater ally.",sarc
"For anti-choicers, it's just about control and power over women. They don't care about life. (Except their own.)","I'm not big on the abortion issue, but are you saying that anyone who disagrees with you is sexist and arrogant? That's a tactic straight from the leftist playbook. Clearly you're the one who's arrogant, if you can make these kinds of baseless generalizations of your opponents. Isn't it you who always accuses conservatives of being intolerant of people who think differently than them? Now that's irony!",sarc
"It has 'splintered' in the fact there are more than one way to interpret things.. and how strictly one follows the rituals.  On the other hand, there doesn't seem to be the antagonisation between the various viewpoints that there are with Chistianity.. although some of the ultra-conservative are a bit snooty.. that attitude is very much in the minority though.","Well, Jews have always been indecisive. Like this joke says:Q: How many Jews does it take to screw in a light bulb?A: 4; 1 to screw it in and 3 to argue about which way it turns.",sarc
"michele, that is a red herring and you know it.........don't insult african americans fight for rights with gay marriage.......","don't you insult african americans!  i have posted a number of times links and comments by prominant black leaders who infact do support gay marriage. when will you stop your 'don't insult african americans' lies when you know all too well just how wrong you actually are?  oh that's right...never, because you just don't care what anyone thinks if it at all differs from your opinion.  weren't you spanked enough in the 'banned people' forum?",sarc
"Who's this he you're talking to? Archangel or me, Zorba? Why do you talk past me so I feel like I'm eavesdropping on a post intended for someone else? Are you such a coward that you fear speaking directly to me?","So that's what, at least 4 lies in 8 days? Pretty impressive Archie. You should be on your knees asking god's forgiveness for your lies.",sarc
that seems unlikely. he gets banned everywhere he goes with his multiple names. he's not very good at hiding his identity and not very good at controlling his temper when dealing with the sort of creation believing xxxxxx that you get frequenting these boards (i can't say i blame him on the latter point). look around the web though and you will find him elsewhere...,"so, clive, everyone that believes that god created the earth is an idiot? you need to spend some quality time with some that do and i think you'd change your tune.",sarc
"this seems to be a mixture of pascal's wager and shocking evidence of eternal cruelty and torture from the god of love. pray tell, arch, what is meant by 'the second death'? will you confirm or deny that symbolic fire means eternal destruction, not eternal torment? can you provide scriptures that confirm that the ungodly will be tortured for eternity in indestructible bodies? why would a god of love torture people for eternity? why would you want to worship such an evil creature if that was the case?","you mean pascals sucker bet? if arch is wrong, he's wasted a good portion of his life and income catering to a false priesthood, a tick suckling off the fat and meat and marrow of their 'flocks'. he's prevented himself from exploring the wonderful opprotunities this limited life has to offer for the nebulous promises that come after death is assured.  furthermore, he's extolling others to do so also. because misery needs company to justify itself and in insecurity over the rediculous beliefs they hold, they need numbers to validate their wastes and servitude.",sarc
i was disappointed by the ending because brown lets opus dei and the roman catholic church off.,"oh... isn't that just soooo bad??? i mean, after all, brown is such an erudite in this matter, isn't he? his words are just set in stone... he should have just attacked the church and opus dei more so more ignorant people could believe all the xxxx he wrote and be militant atheists without an agenda beyod that of attacking religion. what is it with you and the chuch? do you even know what opus dei is? do you know what it preaches? haven't you no argument that stands on its own, and doesn't need to be founded on some attack on christianity? defend something, don't just attack what you don't comprehend.",sarc
Now you've gone and done it...done it...done it. You're you're repeating repeating yourself yourself again again.....and again,I've got to concentrate...concentrate...concentrate. I've got to concentrate...concentrate...concentrate...Hello?.. .Hello?...Hello? Echo...Echo...Echo...Pinch hitting for Pedro Colon...Manny Mota...Mota...Mota...,sarc
We really are going around in circles on this........My bible through the RCC and Jesus Christ says all life is sacred including that life in the womb.........,Then why does god order the killing of the unborn in the womb in Hosea 13:16.What did they ever do to god?Does god fear these people so much he has to have unborn members of their community killed. Un born members who couldn't have possibly done anything to god!,sarc
I think you are forgetting the fact that He was 100% God and 100% man. I don't understand what you are trying to argue.,so your saying he was 200% god-man? i'm not a mathematician but that can't be right surley.,sarc
As the founders of Darwinism/evolution introduced it as a way to make God unnecessary/get around God.,"You of course have documentation of Darwin laying out his plan as to how to weasel evolution into classrooms to oust theism, right? No? You're making it all up? Shocking.",sarc
...and chickens seem to benefit from having eggshells crushed and fed back to them.,"how did cjd come about again? i know it had somethig to do with cows and chickens, but i forget the details.",sarc
"wow. symbiote has your number on this one. you're in full-out back-pedal mode here, huh? again, give some proof of causality about that claim, and then we'll talk. not whatever you're shifting to as your 'hypothesis' to avoid having to back up the claim you made in your first post.","and jyoshu is in full cheer-leader mode... what the heck did i supposedly back-peddle on? please. be explicit. no wait. you're not going to answer that, are you... roflmao! symbiote runs around proclaiming all sorts of things (falsely) as my supposed hypothesis, and you pretend that me refusing to take up her strawman approach is somehow 'back-peddling'? more like the blind leading the blind, walking in circles and thinking they are travelling quickly! as for proof, do you understand what 'hypothesis' means in the first place? look it up.",sarc
"i used to think the answer to this was bin laden, but after reading an article called 'the brain' (playboy's june issue), i switched my opinion to khalid shieikh mohammed. does anyone else agree with me? this guy was the mastermind behind so many terrorist attacks (incl. 9/11) that it made my head spin. it was also surprising to read that he received his bachelor's degree here in the states, with classmates describing him as a 'class clown'. simply crazy, and scary when you think about it. thoughts or opinions? steve","what about god? so many god-fearing people, he must be a terrorist :) seriously i really don't know much about terrorists. i know that bin laden was behind 9/11 but he wasn't the only one, but that's about it.",sarc
"""Mythology?"" Hah! When will you ever learn? Did you know that atheism is a religion, George?","Atheism is a religion? Pray tell, where would I find the atheist church?Ridiculous.",sarc
