Quote Text,Response Text,Label
Just a thought....Could homosexuality be the divine difference between Mankind and animals?Hmm...,"Lotsa gay animals out there, man. Wonder what Jaaaman's sources are. He seems very perturbed by homosexuality.",sarc
"People who own weapons aren't responsible for combating or preventing crime in general. Gun ownership doesn't commit us to becoming default cops. What ownership does is allow us to protect ourselves in the event of an armed criminal attack. So the basis for your articles thesis is fallacious in expecting armed people to somehow become extensions of law enforcement in order to justify being armed.Therefore, the only rational response to your premise is to encourage more law abiding people to be armed and trained so as to outnumber the armed criminals so they will have no unarmed citizens to victimize. That is the most effective way to intimidate the lawless criminals into never using their weapons for violence for fear that their intended victim may actually be better armed then they are.",Good observation! He is very good at presenting fellatious viewpoints and lack of knowledge and content. He is one of the more fellatious people I know and you won't find him taking notice of the Constitution as the Supreme Law of the Land either.,sarc
"Patellar? That's the front of the knee, what's that got to do with this argument.I've read the link, and just because it came out of Harvard doesn't mean that it's official or that it's of any measure of validity. It looks fancy but that doesn't mean it's truthful. So maybe you'd like to try again; with something not so biased next time.","You can take a horse to water. I provided evidence to support my assertion. You provided ............ ""Oh no it isn't!""",sarc
"Why don't you try to make George Walker Bush feel a little guilt and trauma for destroying the nation of Iraq, for murdering tens of thousands of innocent women and children, for causing the deaths of nearly 3,000 young Americans who left behind mourning mothers, fathers, wives, husbands, in some cases many children who will be left to the mercy of our nation's horrible economy and will probably live in poverty for the rest of their lives.","probably because this is an abortion forum and not a forum about the Iraq War..not only that, there is no parallel.",sarc
Not really. eugenics are not following evolution. Hitler for example didn't follow evolution at all. His entire aryan race didn't have a single fact of evolution in it.,So you evolved and the aryan race was created by God? I have never heard that before.,sarc
"i could care less if i shower with a lesbian. i am sure i have at the gym. one of my olderst friends is a lesbian and we have seen each other naked many times. she has never gawked or hit on me. she knows i am straight. i have been hit on by women and men i am not interested in. i say 'thanks, but no thanks.' i have only ever had one lesbian contnue after that, the number of men that wouldn't let it rest are beyond count. but overall, i think women have a lot more tact in such matters. as to the whole naked thing. we are so puritanical about nudity in the us. when i spent a month in finland i saw people of all sizes, ages, colors and genders naked all the time due to the saunas and jumping into lakes. it was in no way sexual. as far as separating men and women's showers i mostly see that as a safety issue for women. sexual assualt is a very real danger for women (1 in 3 will experience it in her lifetime). although i believe most men are not rapists, especially those in uniform, having men and women shower together has the potential of putting women in a very vulnerable situation as most men are physically stronger than most women.  i don't believe this. i am as worried about it as i am that stepping on a crack will break my mother's back. stop fretting. gay men probably find homophobes about as appealing a black woman would find a memeber of the kkk. hell, i am a straight woman and find your ignorance and paranioa of the matter decidedly unattractive.  neo-con, religious wing nuts. they are so entertaining.","I'm not interested in who isn't hitting on you. Do you want an ugly, flaming, gay cellulite blubber-wench hitting on you for three years or not??? Or maybe a pod of those whales all hitting on you??  For the record, gays make normal men's skin crawl, and not in a good way. So keep the spiritually-challenged heathens out of the men's barracks, and out of their showers. Just because you and the rest of the pro-gay crowd thinks that kind of depraved activity is ok doesn't mean the rest of society does.",sarc
"that's right, i don't want ANOTHER parental figure to tell me what to do, when to do it, and how to do it.",Of course you don't. It's the natural humanistic way of thinking.,sarc
"Hmm ... a sheriff who actually enforces the law? Imagine. What I don't understand is why Democrats don't love this guy, given that regulation is such a big deal to them. It just goes to show double-standards.And Arizona, with it's REAL governor who stands up to the feds, is a state many others only WISH they could be.","Jyoshu, stop drinking the Kool-Aid before your brain is totally fried.",sarc
South Dakota's governor has signed the bill prohibiting doctors from performing abortions in the state of South Dakota. Oh happy day!!! The Supreme Court needs the opportunity to reverse its unprincipled decision in Roe.,So taking peoples rights away is an american value? I think I will push for legislation to make cancer surgery illegal. After all cancer cells are human life too and with modern medical tech they could become a human being also.,sarc
http://www.bloomberg.com/apps/news?p...d=awia81URdshwWho the hell is he to say the love between my partner and I of 8 years is weak?! It's stronger than many heterosexual couples.,Will the Catholics ever elect somebody who is not a complete knob? He speaks just like he knows something about gay relationships. emoticonXRolleyes,sarc
You don't make decisions based on emotion.The only connection between morals and emotion I have ever made was that properly a persons emotions should be controlled by their beliefs on morality.,You never bought something you liked? You never went somewhere with someone you liked or went to meet them?   ,sarc
"In the quote which you referenced, the bottom line was ""The point at which we assign rights IS a matter of opinion."" That is part of what we are debating in the abortion debate.However, unlike the term person or the ideas about when rights begin, the term genocide is NOT a matter of opinion and it DOES have a very specific DEFINITIVE meaning, as defined in the definitions posted over the last few pages. I say that your claim of abortion being genocide is untrue and unsupported by logical arguement. It does not match that definition. You are the one who are spouting the importance of being definitive, yet the only support that you have given is gross distortions of the actual definition.","It is supported, I have shown that it is true. Your only argument is to claim that organisations that perpetrate genocide don't agree that it is genocide. Wow what an argument you have.  ",sarc
"So the argument that this is a breach of separation of church and state is pretty weak, IMO.","Oh, oh, and don't forget to include the proposed Federal Kosher Amendment's text, which just coincidentally matches the Levitical proscriptions, in your argument that things like the FMA have nothing to do with separation of church and state.",sarc
Pictures of aborted babies (Warning: Graphic content - do not click on the link if you think you might be offended):,"And here it is, corrected to remove that little hint of sensationalism that you feel is needed to drum up support for your cause.",sarc
"Wow, let's see what happens when we change a single word:Now there, doen't that make so much more sense?",Only in the mind of a secular humanist atheist would it make sense. emoticonXGood,sarc
Ocean acidity is old news...,"What, you mean like this story (http://news.bbc.co.uk/1/hi/sci/tech/3136266.stm) of scientists warning about ocian acidity levels from 2003? Global warming is old news too: it doesn't seem to have reached the more remote parts of the world though, like North America for example.",sarc
"Why don't we just ASK women who've had abotions...that's all the proof you need! I have been reading stories of women who in their own words talked about their abortion experiences....even the ones who claim to be pro choice and still are after the abortion make statements of lingering feeling guilt and regret over having it done as well as nightmares about it. If it's really no big deal, then why would they feel that way?","So if I go out and buy a Brand X car and then regret it a year later, does that mean that nobody should be allowed to go out and buy a Brand X car? Am I entitled to have an opinion and share it with others...sure. However, could others purchase a Brand X car and never regret it...absolutely. Should my negative experience be used to prevent others from engaging in something that they might consider positive? Sounds kinda fascist to me.",sarc
you're right. guess i'll turn in now....beings that i've done turned nerd...,Turned?  What do you mean turned?  (Oh man! Got you one more time! Brutal! lol),sarc
"If you would just stop rambling on as if you know what you're saying Dane, you might just learn the truth.","As compared to ""Truth"" (capital T). Yes, creationist theocrats have this tendency to portray their subjective beliefs as truth, their wishful thinking as facts. No surprise there.  ",sarc
"Capitalism is theft, it is entirely based on the appropriation of the labour of others by the wealthy.",This remark would be funny if you didn't actually mean it....,sarc
"upon review, i decieded that there is a lot of misguided hope and wishful thinking to that web site. shame on you for making an assumption about moose.",Based on what besides your own immediate knee-jerk denials?  You're always in the tank for the Bible bashers.,sarc
"Hmmm, I just think it is dead wrong to force your morals upon someone else and especially heinous when your morals are WRONG.Abortion is not immoral. End of story.","Abortion is not immoral? End of story? Simone, are you trying to impose your own personal moral code upon me? Well I never....",sarc
one needs not be ancient to know more than those around them. my age is irrelevant to the fact that i simply know more than you can comprehend. because unlike others i'm observant and actually pay attention.,"pay attention to what ? to the voices in your head ?   your age is irrelevant to your recognized lack of intelligence, but being a minor would be relevant since it would excuse your ignorance.  My advice to you ?  keep all your life pretending in forums that you are just a kindergarten kid and therefore people would think that for a 4 year old kid you are not too dumb and of course knowing nothing is understandable.",sarc
"And instances where God DOESN'T give any sort of value to even infants that are under a month old has NOTHING to do with God's character in the context of abortion? Riiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiigggg ggggggggggggggggggggggggghhhhhhhhhhhhhhhhhhhhhtttt ttttttttttttttttt................................. ............................Get a clue dude.Er, so that others see what a d-bag fairy tale character they seem intent on worshiping as ""perfect"" and as their ""Father"" and ""Saviour"", etc.?",I truly mourn for you cookie. I pity the emptiness and shallowness of your soul. emoticonXCry,sarc
"Chip Chip Chip! That is the sound one hears at the base of the 2nd Amendment. What happens to one Right our Founders called Inalienable, and our courts call a First Right a Fundamental Right, can and someday will happen to all of them!",Brave words. Next they'll be limiting free speech. Oh wait. Done that already.  ,sarc
Easily understood when man created his own god.,"Indeed true. God created man in his own likeness and man returned the favor. Man created a vindictive, vengeful, and vicious god, according to the Bible. So where does a loving god come from?",sarc
"Although you are banging your head against the wall in frustration, and Simone does dwell on it excessively, she isn't wrong.",Right. Catholics say prayers to a woman that they hate. Next!,sarc
"Brown's ""lovely"" supporters are the antithesis of civilization:Brown supporters trying to suppress vote by bullying - The Boston GlobeI don't know about you, but I don't care to associate with people like that.A childish, barbaric level of existence.",ROFL you don't even believe that given the democrat party's known escapades. I do hope you haven't stroked out due to the Brown victory. Let the games begin!,sarc
"With all that evidence right in front of them, why do so many stupids call Obama a socialist?",You really don't get it. The best thing about a free market is when someone acts like a fool they get burned. Thanks to government intervention and regulation when someone acts like a fool they get bailed out.   If you like we can have the trains run like Amtrak.,sarc
"Great, and typically dishonest of you to post about the opinion of an Episcopal church which is pro gay and one of the most liberal in Souther California: All Saints Episcopal Church is an Episcopal church in Pasadena, California. It is widely claimed to be one of Southern California's largest and most liberal churches, and is the largest Episcopal parish west of the Mississippi. It belongs to the Episcopal Diocese of Los Angeles. All Saints is known to support gays and lesbians, opposes the death penalty, opposes the Iraq war, and supports anti-war activist Cindy Sheehan. Can you find a bible believing church that agrees with them?All Saints Episcopal Church (Pasadena, California) - Wikipedia, the free encyclopedia",Oh no an open minded church that doesn't hate? GASP! And sorry but the bible has many interpretations as is clearly seen in the WIDE and VAST amount of differing denominations. Just because their not closes binded right wing bigots doesn't mean you can grill them cause their interpretation is different...,sarc
"It really does make one wonder though, if there is really nothing to hide, why are pro-abortionists so desperate to hide and mask the truth about abortion?","Just out of interest, which particular aspect of ""truth"" are you getting at here?",sarc
And I say you're both spiritually-challenged and don't know what you're talking about.Jesus is Lord and all who deny him are antichrists (1 John 2:22).And anybody who's a Trebor-trekkie can't be all there anyway.,"Ah yes, the 'Let's pull a smug and self serving quote out of context from the bible and use it as in insult, therefore god exist' routine. That arrogant method of using self congratulatory bible quotes to insult and denigrate your opponent is neither an effective debate technique, or does it help convince those people on the boarder line to convert to Christianity. It does drive them away, so please, be my guest and keep on trying to use it. I figure the ratio of people you drove away from Christianity to those people who were converted to Christianity from you must be way lop sided.",sarc
"That's not what I said. You're misrepresenting what I said (which is dishonest on your part) and then basically accusing me of not having honesty in your next sentence ...Why is it dishonest to want marriage and govt. separated? I've told you my stance--that's what it is. I think the real problem is that you just enjoy being belligerent and doing things like calling people ""weasel"" and ""dishonest"" when you yourself misrepresent like you did above. I have a better idea--drop the sniveling ""you're-a-weasel"" playground name-calling antics and start stepping up to the plate and debate the issues. If you think my stance is not a good one for the country, give some reasons. So far all you've done is basically given the equivalent of ""that-would-never-work"" and that's pretty much it. That, and a bunch of play-school-type insulting.","Interesting.... have you ever been to a schoolyard recently? I think the ""taunts"" are more directed at gays. Like ""f@ggot"" and ""fairy"". What taunts do you get on a daily basis? What... being called out on your negativity towards the rights of a minority? boo hoo.",sarc
"All they are really pressing for is basically for kids parents to tell their kids AT HOME that god guided evolution without it contrasting directly with what the kids are being taught at school. Personally, I see no problem with this, as long as they stick to the facts in any case. Just glanmcing over the proposed changes, I am not seeing anything that is factually incorrect.","But that is how creationism works - half truth. Evolution is a theory but don't make it quite clear that in science the word theory doesn't mean half-assed guess, as it does in creationism. Check out that little piece of **** that was added to the bottom of the Patterns of Cumulative Change paragraph on page 7. That is pure YEC. And you aren't a YEC?",sarc
"To our fellow Americans on the Left. Think carefully before you overplay your cards! But what do I know. I am just a dumb Hillbilly pickup driving, Dumb Bunny! emoticonXDonno","I think we're seeing a culture war. Hardly seems a fair fight though, since only one side has any.:p",sarc
"Gee! Is that all it takes? You mean I could commit fraud, become a child molester, kill a few people, rob a few banks and still be treated as normal as long as I support the ban?emoticonXRolleyesI think you need to go back to the drawing board and come up with a new plan.","You'd have to drown a few puppies too. Kittens might do, but you might fall a little short.",sarc
"Section. 8.I just love how Liberals like to twist this to mean that it's the government's responsibility to care for us via food (food stamps), income (welfare checks), Medicaid/Medicare/S-Chip, etc.","I believe we have a human responsibility to one another. That we are our brother's keeper. Tell me, Bassman, if there aren't enough jobs, and the costs of medical care are skyrocketing through the roof, what do you suggest your fellow Americans do? Just drop dead?",sarc
"You're a misguided individual, Trebor.Time to place you on Ignore.<Click><Flush>","Oh boy,,.. I got ignored with a potty remark. Why is that not surprising?",sarc
"I think by now you surely must be realizing that you are wasting your breath--to them it HAS to automatically be true because some scientists think so. (As if scientists are never wrong.) But let's face it, they WANT it to be true so much, they aren't willing, under any circumstances to consider that it just might not.","Why do ""they"" want it to be true? Some ""gay"" science agenda?",sarc
"Yeah a decent looking guy with a big gun.... yes it's a joke lol. But seriously that gun was such a treat it's so simple to clean, reliable and accurate in the right hands.No wonder the military is having such a pain trying to find a successor....",Seems all the drills would broadcast when they had a leftie. Just could wait for that case of M-1 thumb or the hot one down the shirt.,sarc
Are you suggesting that abortion is a judgment of God? I would agree.,"So, you have no problem with the fact that this is abortion and was caused by god?",sarc
I never claimed anyone did live inside an embryo.,"Well, you're writing from an embryo's point of view, when an embryo doesn't even have a point of view. It would be like writing from a rock's point of view.",sarc
It also allows SCOTUS to strike down State laws that violate constitutional rights ;),I didn't know that doctors have the constitutional right to perform abortions. What provision in the Constitution guarantees that right?,sarc
I see that many of you are busily discussing angels on the head of a pin questions.My view is that no man ought to have any opinion whatsoever on a woman's decision of whether or not to terminate a pregnancy unless and until she asks him.,Well that lets out most of the supreme court when RvW comes up! And of course 1/2 give or take of the voters would be disqualified if relevant issues come up to a vote. Perhaps we should start an effort to amend the constitution to incorporate your idea!,sarc
Obvious strawman argument. I wasn't arguing that the Federalist Papers were part of the Constitution. Hamilton is actually arguing in favor of what Article 1 of the Constitution says about the militia in that quote. So the quote does not contradict the Constitution.,I see you missed the entire point of my post. Good job on analyzing the sarcastic opening though.,sarc
"Wow, so if you are correct, the USSR must be a perfect utopia to live in now! Is it though?","Wow! ...... If your interpretation were correct, there would be a connection between his post and the USSR! But it's not, and there isn't.",sarc
"here in america if the majority wants it, the majority gets it. you don't have to agree or like it, but you do have to deal with it.","Oh, I see. So America does not care for the rights of the people? America cares only for the opinion of the majority? Hrm, that's funny. I fail to remember learning that part in all my US history classes. When did the founding fathers say that? Where in the Constitution, the Declaration of Independence, or the Bill of Rights might I find such a notion?  'Rouge",sarc
"""Researchers from Knox College find that male college students who held a gun rather than a child's toy for 15 minutes had elevated levels of testosterone and added three times as much hot sauce to a glass of water that another test subject subsequently had to drink.""Richard Morin - Perfect 10s and the Odds of a Pink Nursery - washingtonpost.com"" 'The finger pulls the trigger,' says Leonard Berkowitz, an emeritus professor of psychology at the University of Wisconsin. 'But the trigger may also pull the finger. It's not just that having a gun is a convenient way of settling an argument. The weapon itself is a stimulant to violence.'""Berkowitz has studied the 'weapons effect' for more than 40 years. 'There's no dispute,' he says. 'Even the sight of guns, which people think of as objects that can hurt others, can induce aggressive ideas. A weapon can function as a conditioned stimulus, eliciting both the thoughts and motor responses associated with its use.' ""WHY GUNS SHARE THE BLAME - TIME",Is there some sort of a symbolic potent phallic aspect to holding a gun in one's hand? Is Sarah Palin being a manly sort when she shoots a wolf from a helicopter?,sarc
"There was nothing wrong with my answer. I did the correction after being insulted, double-standard huh. I am not entitled to my own opinion if it doesn't agree with yours. I expected alot more from you, you've let me down. Your obviously only looking at one side of the argument. emoticonXWow",What does spelling have to do with your own opinion? Again this isn't just about you although I think you did resort to correcting someone's spelling and just didn't answer the question. This has nothing to do with being entitled to your own opinion. It is equally bad for anyone to resort to personal attacks on either side of the debate.,sarc
"Precisely, if a master craftsman destroys his finest creation because it is flawed, is he doing something wrong? Or isn't it his right to do what he wishes with his creation. So it is with the maker of all that is. So they may seem like terrible acts from your VERY LIMITED PERSPECTIVE, but from the perspective of a perfect and holy God, His judgement was a righteous one on all levels. But why would one expect you to get that?","So then how do you know that abortion isn't in the plan then? If as you say we have ""VERY LIMITED PERSPECTIVE""",sarc
good luck. did you read the news report about bush's former friend who taped him regretting his former days of indulgence? what's the difference between age restriction of consuming demon rum and sending 18-year-olds to die spreading democracy? christian morality.,since when has religion been pragmatic or based upon systems that works?  Obvious answer: never.,sarc
You sign your life away and are no longer a name less face to the feds but you may be able to own one in your state.,A nameless face to the feds? In this era of paranoia and fear and overgrown governments? As if any of us are private and unknown individuals anymore.,sarc
I don't think the rich in any country are comparable to the poor in the US.,The poor in the US certainly seem to eat more than the rich in most countries.,sarc
Why do you want to cram it down other people's throats? Do you really think it will earn you brownie poins in heaven? Can't you followthe word of God without demanding the rest of us do? Talk about perversion....get out of my decision to be faithful or not - CREEP.,"Hey Jitobaby - if you're that insecure with your beliefs that you have to throw this kind of a snit when people are making a case contrary to your failed radical liberalism, then maybe you need to watch Michael Moore on TV instead of reading my posts.",sarc
"Intellignet design seems to have a large following. The fact that somebody believes in intellient design does not necessarily mean that they disagree with evolution. A lot of folks (I would say the majority) view it as evolution used as a vehicle for intellient design (basically ""god planned it and made it all happen"").","Now you've ruined it! You're not supposed to mention god. That's the whole idea. ID is stealth creationism. XXXXXX pretend that there is some scientific basis for the assertion that there is some sort of magical designer that is responsible for everything, but they don't say it's god. If they did that, then ID would be religion and introducing it into schools would be unconstitutional.",sarc
But no link was ever established. We have been over this over and over again. I really hate having to beat a dead horse more the once. Give it a rest….redundancy erks me.,Just because you fail to realize what the article says doesn't make what you said true. Since you seem to like logical fallacies can you reconginze which one you just committed?,sarc
"I believed and hoped in the possibility.It was Jesus, the living son of God.. he had feet, hands, legs - he had a body yes.I never looked at his face, but i knew who it was - for one thing nobody walks around in robes anywhere near where I live. I could also see the marks on his feet when I got up close... My friends who were with me did not see him, but I am not suprised they were engrossed in their conversation, I left their side and they did not realise I had left.",So your claim that no pre-existing belief is necessary is untested by you. Do you have an example of an actual non-believer having a religious experience that made a believer of them? In my experience God never appears to atheists. Funny that.,sarc
"Atheists are clearly capable of all of these, but if human beings are just collections of bones, blood and tissue, what do these things mean and why is there any virtue in them?","So atheists are capable of goodness, love, kindness, generosity and sympathy but they have no meaning unless one conforms the the fundamentalist christian morality.",sarc
"Even though Florida's McKay voucher program was specifically created for students with disabilities, the law is structured in a way that penalizes middle- and low-income parents who cannot afford to pay tuition or fees that typically exceed the voucher's face value. Additionally, participating private schools are not required to offer special education services and even those that do offer these services are not required—unlike public schools—to monitor students' progress.147","Crouching Libertarian, Hidden cost. Can't pay extra expenditures get's ya penalized! No special education requirements (they are't unders state or federal control!) No requirement to moniter student progress...that seems safe.",sarc
"The poorest part of America is the bible belt.Along with that, infant mortality rates approaching some third world countries plus all the stuff we have already talked about makes me believe that something is wrong there and it has to do with the bible.",Yes...I think I would agree with you. That's what happens when you have superstition coupled with self-imposed ignorance I suppose. It's a shame!,sarc
"He believes also that the genealogy between Adam and Noah allows for an accurate accounting of the years between the two events. His main point to me was that although we know that the bible doesn't give a complete genealogical record, where it does, it is reliable. And that is what I have been saying all along too. I'm not questioning what the bible DOES SAY. I'm questioning WHAT IT DOESN'T SAY. But for the time being, until I can support what bothers me about dating the Creation of the World using genealogies, then I must concede that this record from Adam to the flood is as accurate a record as is possibly available at this time according to the bible.","Please tell me, why did you believe your pastor, but not me? What did he say that was so convincing? And please, PLEASE, tell me what you think the Bible might not be saying that could have any bearing on this in the slightest. How can the fact that we don't know Ehosh's second cousin twice removed have any bearing on this at all, or whatever you think the Bible wasn't saying?  ",sarc
I do not believe that the point you are raising will make an impact on Easyriders behavior.,I was hoping that talking in Old English would help him understand.,sarc
Life at every level -- from humans down to bacteria -- exhibit intelligence and very often cooperation. Darwinists got it all wrong.,"Where, exactly, did the article say that bacteria exhibit intelligence????",sarc
"You're right, how silly of me to think that Democrats or this buffoon of a President would have anything to do with a BUDGET PLAN or even present a comprehensive budget; they have failed to do so now since 2008.Another illustration of the massive failure of leadership the Democrat Party and this President represent.",Right on! The Obama administration is a colossal financial disaster. If he doesn't have another trillion dollars to XXXX he can't do anything. Tax and spend - that's all those liberal turkeys know how to do.,sarc
In developed nations with stricter gun laws there are less murders.,"Compared to what? The U.S.? That would be laughable if it wasn't so serious, it is plain ridiculous. The CDC and NAS studies Tither has posted so many times still hasn't sunk it has it? There is no benefit to any gun control law that has been studied! Now here you are ignoring and contradicting scientific facts...again. Take Chicago, they have strict gun laws and have over 3 times the national rate of murders.",sarc
"I mean (retired) Episcopal Bishop John Shelby Spong, whom you frequently attempt to attack but whose books (by your own admission) you've never read.","You mean you've spent your good, hard-earned money on his revisionist follies? ROTFLOL!! You could have had a six pack to really make your day.",sarc
"So you can learn why your characterizations of the facts, and the people presenting them, are horse dung.","Why does they admin let EZ post comments like this to other people, if he can't be vicl and debate like an adult to others, why is he here......to spread god's love ...right?",sarc
abortion is the killing of an innocent human being. and the people who do that will have to answer to god in due time.,Just which god might that be? Yahweh? Krishna? he Great Spirit? Allah?  Please specify.,sarc
"""Soccer mom Meleanie Hain was shot to death by her husband, Scott Hain, while she chatted with another man on a computer webcam, police announced Friday.""""Meleanie became notorious a year ago when she openly carried a loaded pistol to her daughter's soccer game."" A cult of guns leads to deadly results | PoconoRecord.com""Meleanie Hain was not armed when she was shot. A handgun registered to her was found fully-loaded in a backpack hanging on a hook on the back of the house's front door...""""...the couple's children, 2- and 6-year-old girls and a 10-year-old boy, were in the house at the time of the shootings."" Lebanon soccer mom shot by husband while chatting on webcam - Lebanon Daily Newssinjin - No comment.",Looks like dancing in the blood of innocents to me.,sarc
Hence why I stated so. The problem is that you are a XXXXX who can't understand what people write. This has been proven numerous times.,"Oh I understand plenty. What you want is a system where a person is held responsible for crimes that they didn't commit. You want ""guilty by association"" extended to the point of ridiculousness where anybody who even met the criminal even once can be held as an accomplice.",sarc
"So, you don't judge! Then it's okay to lump all Christians together!Evidently, that makes it all better!So much for being a free-thinker.But then again, you never addressed the issue I asked you about slavery.You claimed to be moral, based on democratic ideals of moarlity... but democracy would have very likely continued slavery in the USA!It was Christians who aimed higher. I'm sorry if you want to talk past that, and say I disgust you.","Uhhhh, I just said that I DO JUDGE! So what in the hell are you talking about? You're not well. I didn't bother to adress your points about slavery because there's no point. I disagree with your claims as I suspect would most historians. But it doesn't surprise me that Christians would try to claim that they ended slavery since they also try to falsely claim they founded the country.",sarc
"Of course lesz, because there are no absolutes in evo right ?","All science is provisional. For absolutes, we look to your interpretation of your bible. That's always absolute and beyond any correction.  ",sarc
"WOW, in one fell swoop you completely destroyed my faith in God. In 109 words you awakened me from 32 YEARS of religious delusions. NOT!!!",I can understand your disappointment. Its very difficult to cure someone of chronic religious delusions. No easy way to relieve the suffering of the victim. But if you really work hard at it for another decade or so you may recover yet. Best of luck and don't fall for the quacks peddling quick cures.,sarc
Ignorance is believing a union between a mad emperor and a castrated catamite equates to a marriage. Idiocy is persistently claiming it.That makes you and ignorant idiot.Glad to educate youemoticonXGood,"Oh look, Gansao the blowhard is still living in his world of ignorance and denial... like his daddy Ezridden.   You couldn't educate a rock ya stupid bastard.emoticonXBye",sarc
"Daewoo, you've been getting your clock cleaned real good by us lately. Recommend you go home and lick your self-inflicted wounds.You're busted.","I guess since he said so it must be true... poor daewoo, just remember only whiners point out logic fallacies like ad hominem and argument by dismissal.",sarc
Voice of Reason? Hmm…He used to be in Military Intelligence hence the debacle in Vietnam. He probably still thinks that the US won the war.,"Are you sure? VOR is a 14 year old kid from Florida. His IP is squarely from a ISP from Florida. If he is retired, he is the first person I have ever heard who was 60+ that used slang normally reserved for street gangs. Not to mention that his war stories place him in two different seas at the same time. Somehow 2 tours turned into 4, midlevel ship officer turned into high ranking military advisor.   All in all, VOR is far more of a liability to any of his allies because of his lying, lack of education and reading comphrension problems.",sarc
All one needs to do is to check the demographic data. It is there for anyone to see.,I have. Yet I can`t seem to be able to do the creative math that will show that europe will become pre-dominatly muslim in any near future.  ,sarc
Is that a likely possiblity though?What is the evidence for it?,"Evidence? We're talking religion here. Religion. If there were evidence, then it would be science.",sarc
"The problem is that you have wack jobs and zealots on both sides of the issue. On the one hand, you have the YEC/creationist crowd. Some fo them go off the deep end when you suggest anything but a literal interpetationof Genisis. On the other side, you have the evolutionaist crowd, who predict gloom and doom and a return to the middle ages every time you suggest that we leave some opening for kids parents to attach religous connotation to the issue.","But religion is not a topic for science classes. Teach the science in class and if that presents a problem for your religion at home, perhaps you should think about your religion a bit more critically and realistically. What is being attempted is to cast doubt on well established scientific theory and pretend that magic is a viable alternative.",sarc
"I do take issue with your characterization of me as a cone shaped paper container overflowing with fruits, nuts, flowers, and grain!",Perhaps then the problem is a shortage of fiber in you diet?,sarc
"1. The planet is hotter than it's ever been before because we continue to pump CO2 into the air. Even though our planet is getting warmer, it is still a lot cooler than it was 4000 years ago.",Our pumping of CO2 is certaintly not helping. Does that mean we should pump gasses and make people in big cities sneeze?,sarc
"Because it is unjust.That is my ideal. I don't want anyone to have to suffer injustice, however if one group is going to pass laws they need to make sure they are subject to those laws.Everyone can commit murder and be subjected to murder laws. Only women have abortions so to have men decide what happens is unjust.","I could have labeled my post ""TRAP"" and you wouldn't notice. Tell me, are these two contradictory:  ",sarc
"If that's the best you can do, simply don't address me any further. One thing is for certain that this is the last I respond to you. Good day.","If truth makes you uncomfortable, feel free not to respond to me. I will continue to point out hypocrisy , and bigotry. I'll mock anybody who says 'slavery wasn't all that bad' either.",sarc
"No, Joe. I'm content with my life and I have a guaranteed future in heaven with my Lord. Joe, you're the one living in delusion, and before you know it, all of your ""happiness"" will come to a screeching halt when your world comes crashing down.","Yes, I will mark that on my calendar for future reference.....get help man....really...you need it.",sarc
What are you suggesting? Speak plainly please. Insults by implication are cowardly.,"Seriously, in part is Waxy saying, I was here first? (It's my forum, I'll whine if I want to.)",sarc
I have already seen your site. I got the link from two other boards.It's pretty dumb.,I also took a look and think your evaluation is charitable.,sarc
"Um, recorded and document Anglo/Irish history? The same history that led John Major and Anthony Blair to apologize to the Irish people.","Actually they apologised because it's a bit of a fad amongst the limp-wristed politicians at the moment. And anyway, the blood is fairly even on both sides.",sarc
"""We will not be responsible,"" Jones said. ""We are only reacting to the violence that is already there in that religion."" -Terry Jones","Ah yes, the ever popular 3rd grade ""they started it"" response. Didn't jesus say to turn the other cheek?",sarc
Hitler was definitely gay.He couldnt have proper sex with a woman.He surrounded himself with big beefy males .He liked to walk around in leather shorts.Have you seen his speeches..they are as camp as you can getHe loved to watch musicals.he had an enormous chip on his shoulder and an inferiority complexHe was gay alright.As for Goering.....,Care to post some proof or should everyone just believe it because you say it?..,sarc
This seems to conflict with some of your earlier posts wherein you support terrorists.,You show me the post where I said I thought terrorists killing children was a good idea and I will eat my keyboard.,sarc
"Of course it will have an effect on the gay marriage issue. It will prevent the people of Mass from voting on the issue and place the final decision in the hands of the Pro Gay Democratic Legislature who is owned and controlled by the Gay Lobby. It should also be noted that according to the Mass Constitution, the people have always voted on such issues. The Democratic Party controlled Government wants to change the Constitution against the will of the people who want to vote on this important issue.It's just another example of the Liberals hijacking the historical political Process and reforming it in their own image.","But if this was a republican program, you'd have no problem with it. You are a rightwing hypocrite, Archie Baby.",sarc
"abortion is all fine and dandy to you until it comes down to your own life.... obviously because you reacted in such a way...The point being... ""mental eistence"" is relative if we take your view.So what youre saying is an embryo that has survived an abortion because they couldnt kill it all the way still has no mental existance?? i would say that those people are glad to be alive and im sure some of those aborted babies would love to have the chance to breathe the air that you are breathing in vain because you dont think they should live..","And you know what I think? I think that everyone who doesn't have sex 24 hours a day 7 days a week is denying human beings life every second. I'm sure some of those sperm would love to have the chance to breathe the air that you are breathing in vain because you don't think they should live [/sarcasm]. Why don't you think this? Why embryos? Embryos are the one thing that have great potential to cause harm in a woman, and you just so happen to choose them as human beings. Very suspicious...",sarc
